['Dental Floss Refills'],"['Our dental floss refills are made from real silk and coated with all natural candelilla wax that glides comfortably between the teeth and is gentle on your gums. Additionally, our floss refills are 100% biodegradable, and we’ve packaged it in a beautiful, eco-friendly container.', 'What’s in it: 3 refill spools, real silk, peppermint candelilla wax, natural and safe ingredients.', 'What’s not in it: parabens, synthetic fragrance, sodium lauryl sulfates, phthalates nor anything from formaldehyde.', 'It’s all good: This product is biodegradable.', 'Made in China.']","['', '$5.50', '$4.00', '$5.00', '$2.50', '$11.00']","['', '4.6 star rating\n76 Reviews']"
['Bamboo Toothbrush'],"['Our bamboo toothbrushes are an environmentally-friendly, attractive upgrade to standard plastic brushes. The ergonomically designed handle gives a firm grip and our carefully selected bristles are soft on sensitive teeth and gums yet firm enough for an invigorating clean. Because the handle is 100% biodegradable, our bamboo toothbrush won’t outstay its welcome on the planet when it needs to be replaced. Bristle colors may vary. ', 'Made in China.']","['', '$4.00', '$2.50', '$5.50', '$4.25', '$4.50']","['', '4.1 star rating\n179 Reviews']"
['Toothpaste'],"[""Now in a larger 6 oz size, our peppermint toothpaste is newly improved to offer the best all-natural care for your teeth and gums. Our new formula keeps your mouth feeling fresh all day long with a dual-grit abrasive that's tougher on plaque and surface stains. With added peppermint essential oil, it tastes better too and fights bad breath from morning until night. We’ve left out unnecessary additives commonly found in most toothpastes, like harsh foaming agents and fluoride, though it's every bit as effective. Our toothpaste is complete care for your mouth that gives you a bright, healthy smile."", 'What’s in it: fresh peppermint for taste, carefully considered high quality, natural and healthy ingredients.', 'What’s not in it: fluoride, SLS (a harsh foaming agent used in most toothpastes that actually contributes to canker sores), parabens, phthalates nor anything from formaldehyde.', 'It’s all good: We don’t believe in animal testing; this product is vegan-friendly.', 'Made in Illinois.']","['', '$5.50', '$4.25', '$4.00', '$11.00', '$6.95']","['', '4.5 star rating\n86 Reviews']"
['Bamboo Razor Handle'],"['Our refillable bamboo razor handle is a sustainable, elegant upgrade to standard plastic handles. Designed with a sturdy 2 oz. weight, it gives you a firm grip for a close and comfortable shave. Made for all genders, our bamboo razor handle is a practical yet elevated alternative to loudly colored, disposable handles. Pairs perfectly with our refillable razor blade cartridges for a precise and luxurious shaving experience.', 'Made in China.', 'Razor blades sold separately.']","['', '$11.00', '$1.00', '$5.00', '$4.75', '$4.00']","['', '4.1 star rating\n186 Reviews']"
['Travel Size Shaving Cream'],"['Our travel size shaving cream features a newly improved formula for a close and comfortable shave no matter where you are. This shaving cream lubricates and moisturizes your face and body with a rich, smooth lather while keeping you cool and refreshed with a subtle sandalwood scent. We improved our formula based directly on member feedback to easily rinse off the blade with a smoother consistency, while keeping all the healthy, premium qualities you love.', 'What’s in it: soothing aloe vera, coconut derived active ingredients and eucalyptus, carefully considered high quality, natural and healthy ingredients.', 'What’s not in it: parabens, synthetic fragrance, sodium lauryl sulfates, phthalates nor anything from formaldehyde.', 'It’s all good: We don’t believe in animal testing; this product is vegan-friendly.', 'Made in Illinois.']","['', '$3.25', '$1.00', '$11.00', '$2.50', '$4.25']","['', '4.3 star rating\n33 Reviews']"
['Mini Lip Balm'],"['Our mini lip balm uses healthy, high grade ingredients that harmonize with your body to keep your lips hydrated and smooth. It’s vegan, gluten-free and packed with nutrients that will make your lips smile.', 'What’s in it: certified organic coconut oil, shea butter and candelilla wax.', 'What’s not in it: gluten, parabens, synthetic fragrance, sodium lauryl sulfates, phthalates nor anything from formaldehyde.', 'It’s all good: We don’t believe in animal testing; this product is vegan-friendly.', 'Made in Iowa.']","['', '$1.25', '$2.00', '$3.00', '$20.00', '$4.50']","['', '4.7 star rating\n52 Reviews']"
['Lip Balm'],"['Our lip balm uses healthy, high grade ingredients that harmonize with your body to keep your lips hydrated and smooth. It’s vegan, gluten-free and packed with nutrients. Our lip balm will make you smile.', 'What’s in it: certified organic coconut oil, shea butter and candelilla wax.', 'What’s not in it: gluten, parabens, synthetic fragrance, sodium lauryl sulfates, phthalates nor anything from formaldehyde.', 'It’s all good: We don’t believe in animal testing; this product is vegan-friendly.', 'Made in Iowa.']","['', '$2.00', '$1.25', '$3.00', '$20.00', '$4.25']","['', '4.5 star rating\n92 Reviews']"
['Breath Mints'],"['Our all-natural, vegan breath mints are perfect for every refresh occasion. Crafted with organic peppermint and spearmint oils, and without sugar or gluten — these are as delicious as they are guilt-free. Give them away or keep them to yourself. There is no breath these all-natural breath mints can’t tame.', 'What’s in it: all-natural breath mints, organic peppermint oil and organic spearmint oil.', 'What’s not in it: sugar, gluten, gelatin, artificial flavors or colors.', 'It’s all good: We don’t believe in animal testing; this product is vegan-friendly.', 'Made in California.']","['', '$3.00', '$4.00', '$2.50', '$20.00', '$4.25']","['', '4.4 star rating\n71 Reviews']"
['Crystal Spray Deodorant'],"[""Our crystal spray deodorant is hypoallergenic and made of only two gentle, natural ingredients: potassium alum and purified water. It offers 24-hour odor protection and is free of synthetic aluminum, a common irritant in antiperspirant. It also contains no harsh chemicals, fragrance or parabens. This spray deodorant is easy to apply, it goes on light, dries quickly, and won't leave messy stains or white marks on clothing. Use it daily for a healthy upgrade to your routine and stay cool and confident on the go."", 'What’s in it: mineral salt (potassium alum) and water.', 'What’s not in it: harsh chemicals, synthetics, fragrance or parabens.', 'It’s all good: This product is all natural and hypoallergenic.', 'Made in Arizona.']","['', '$4.25', '$4.25', '$6.00', '$11.00', '$4.50']","['', '4.3 star rating\n44 Reviews']"
['Deodorant'],"['Our deodorant offers effective odor protection, keeping you cool and refreshed with natural ingredients. The crisp, subtle botanical scent of our deodorant was formulated to smell great on a man or a woman. It’s gentle on sensitive skin, feels light to the touch and will not leave white marks or residue on your clothes.', 'What’s in it: carefully considered high quality, natural, and healthy ingredients.', 'What’s not in it: parabens, synthetic fragrance, sodium lauryl sulfates, phthalates nor anything from formaldehyde.', 'It’s all good: We don’t believe in animal testing; this product is vegan-friendly.', 'Made in New Jersey.']","['', '$4.25', '$4.50', '$4.00', '$3.00', '$4.50']","['', '4.2 star rating\n275 Reviews']"
['Insect Repellent'],"['Fight annoying mosquitoes, fleas, ticks and other pests with our 100% natural insect repellent. Safe for the whole family—even pets—our formula deters bugs with pure lemongrass oil and contains no toxic chemicals, DEET or petroleum-based ingredients. It isn’t sticky and has a clean, fresh lemon and vanilla scent. Lightweight and clear, our insect repellent goes on smoothly and contains a blend of glycerin, castor oil and vitamin E to keep skin nourished, calm and bite free year round.', 'What’s in it: lemongrass oil, purified water, glycerin, castor oil, vanilla, lecithin and vitamin E.', 'What’s not in it: DEET, harsh synthetic or petroleum-based ingredients, artificial dyes and fragrances.', 'It’s all good: This product is all natural and made in America.', 'Made in Ohio.']","['', '$8.50', '$2.00', '$11.00', '$4.25', '$4.50']","['', '4.8 star rating\n36 Reviews']"
['Calm & Relax Set'],"[""A relaxing at-home spa experience with our rejuvenating calm + relax set. Complete with our rich, natural sulfate-free shampoo and conditioner, a luxuriously soft Turkish cotton bath towel and soothing lavender oil, it has everything she needs for a calming bath or shower experience. We've also included our ayate bath strip. Made of agave fiber, it gently exfoliates for softer, more supple skin.""]","['', '$55.00', '$4.50', '$4.50', '$4.50', '$5.95']","['', '5.0 star rating\n1 Review']"
['Cotton Tampons with Applicator - Regular'],"[""Our regular-sized organic cotton tampons keep you dry and protected all day long. Made without synthetic fibers or BPA, they're better for your body than traditional tampons that can be weighed down with unnecessary, hidden ingredients. We’ve included an applicator for extra comfort and ease of use. Regular-sized for medium days so you can go to the gym, get in the pool or get it all done like a boss. We’ve got you covered."", 'What’s in it: organic cotton.', 'What’s not in it: pesticides, synthetic fibers and other irritating ingredients.', 'It’s all good: This product is BPA and chlorine free.', 'Made in Slovenia.']","['', '$7.00', '$7.00', '$3.00', '$6.00', '$11.00']","['', '3.9 star rating\n19 Reviews']"
['Cotton Tampons with Applicator - Super'],"[""Our super organic cotton tampons keep you dry and protected all day long. Made without synthetic fibers or BPA, they're better for your body than traditional tampons that can be weighed down with unnecessary, hidden ingredients. Equipped with an applicator for comfort, they're supersized for heavy days so you can go to the gym, get in the pool or get it all done like a boss. We’ve got you covered."", 'What’s in it: organic cotton.', 'What’s not in it: pesticides, synthetic fibers and other irritating ingredients.', 'It’s all good: This product is BPA and chlorine free.', 'Made in Slovenia.']","['', '$7.00', '$7.00', '$6.00', '$11.00', '$3.00']","['', '4.3 star rating\n15 Reviews']"
